client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049177.mp3	Мне сейчас тяжело, мне невесело.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049179.mp3	Наша дружба с Израилем имеет глубокие и прочные корни.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049180.mp3	У этих у самых гроздьев шашлы — совсем поцелуйная сладость.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049186.mp3	Я часто...	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049188.mp3	Мы рады видеть, что эта инициатива жива, сохраняет свою силу и как никогда актуальна.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049189.mp3	Что-то на дачу больно похоже будет...	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049190.mp3	Все знали, что он неизбежно и скоро умрет, что он наполовину мертв уже.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049191.mp3	Эти часы, гардины, главное, обои — кошмар.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049192.mp3	И эта девушка, соединявшая в себе все эти качества, любила его.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049194.mp3	Она много мне облегчила мое положение.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049207.mp3	Николай Петрович нам их пожаловал.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049208.mp3	Сергей Иванович посоветовал ему пройти во второй класс поговорить самому с ними.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049209.mp3	В этой связи мы ждем решения по делу, представленному Бангладеш и Мьянмой.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049210.mp3	А ты поезжай скорей за Лизаветой Петровной...	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049222.mp3	Обед в гостинице у Анны.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049223.mp3	Мы призываем всех тех, кто еще не ратифицировал Договор, сделать это как можно скорее.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049224.mp3	Но эта проблема отнюдь не ниспослана нам с небес; она создана человеком.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049225.mp3	Левин сел на лошадь и, с сожалением простившись с мужиками, поехал домой.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049226.mp3	В сущности, это сама Вселенная.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049227.mp3	Они верят в глаз, и в порчу, и в привороты, а мы....	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049230.mp3	Однако заключения этих соглашений отнюдь не достаточно, поскольку они не приняты всем международным сообществом.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049231.mp3	У меня дочери растут, и я должна жить в свете для мужа.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049233.mp3	Все страны региона должны стремиться способствовать этому.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049238.mp3	Справедливость и равенство − вот главные принципы.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049246.mp3	Книгой времени тысячелистой революции дни не воспеты.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049250.mp3	Господам сейчас не до этого, так что живо рассказывай мне в чем проблема.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049257.mp3	Поощрение и защита прав человека — это общая цель всех стран.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049258.mp3	Для чего в испанском используется перевёрнутый вопросительный и восклицательный знак?	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049259.mp3	– А разговаривать с вами будем мы после.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049260.mp3	Эка важность!	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049267.mp3	И нужно будет, чтобы договор принимал в расчет такое использование.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049268.mp3	Помимо этого, участие представителей гражданского общества обогатило дискуссии, проводимые в рамках этого форума.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049279.mp3	Мне это даже смешно.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049281.mp3	Растущая зависимость вооруженных сил от этих систем делает космос притягательной мишенью для ряда субъектов.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049289.mp3	Съешь меня.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049290.mp3	Но специализованный спорт есть признак развития.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049293.mp3	Кити просияла улыбкой.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049301.mp3	В это время дверь отворилась, вошел Василий Лукич.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049304.mp3	Какими будут ваши последние слова, решать только вам.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049306.mp3	«Нельзя продавать носки по одиночке», — строгого пояснила продавщица.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049308.mp3	Антон	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049322.mp3	Но подождите, сволочи, я вам обдеру еще уши!	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049326.mp3	К полночи больная лежала без чувств и почти без пульса.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049329.mp3	Всех офицеров скакало семнадцать человек.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049330.mp3	Движение уличное остановилось и милиционер принялся выяснять, как произошло это несчастье.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049341.mp3	Название, верно, не годится.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049342.mp3	четырнадцать штук	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049343.mp3	Читатель легко может себе представить, что я не был совершенно хладнокровен.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049344.mp3	Утром я у нее нашла вот эту бумажку!	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049353.mp3	Чем же она порочна?	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049354.mp3	В моей семье много украинцев.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049355.mp3	Теперь она писала другое.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049371.mp3	Мы считаем, что это будет обеспечивать эффективность Договора.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049373.mp3	Он покачал головой и, вздохнув, затворил дверь.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049374.mp3	А любовь неоткуда взять, приказать нельзя.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049375.mp3	Жене моей от этого не хуже будет, а мне будет весело.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049378.mp3	В качестве вступления я хотел бы поделиться с членами Ассамблеи некоторыми соображениями.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049380.mp3	Я отмечу четыре таких источника обеспокоенности.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049386.mp3	Его в год не вырастишь, — сказал он осторожно и тотчас же переменил разговор.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049387.mp3	Мы твердо убеждены в том, что единая Палестина будет лучше служить интересам палестинского народа.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049388.mp3	Нынешняя ужасающая засуха в районе Африканского Рога — эта очередная болезненная трагедия, вызванная глобальным потеплением.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049390.mp3	Организация Объединенных Наций и созданная ею система международного права предоставляют всем государствам равные права.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049391.mp3	Одна знакомая дама.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049393.mp3	Обо всех привалах я буду предупреждать вас за полчаса.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049394.mp3	Если метро не выпустит уличный грунт — грунт исполосуют рельсы.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049398.mp3	В этой ручке содержится секретное послание.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a67be6f1c79fd862c33f0f57f40bf88d5c0e4ecdc555665445c032c70c0f2b3ad8351917f179f4b47319e55965d4fb990829e65bda84fd299b44af03e446add6	common_voice_ru_37049400.mp3	Мы в полной мере осознаем тот факт, что все цели в области развития взаимосвязаны.	0	0	thirties	male	Акцент центрального черноземья,Обычный		ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050362.mp3	Зурин взглянул на часы, положил кий и объявил мне, что я проиграл сто рублей.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050363.mp3	Речь идет о нашей ответственности.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050364.mp3	Она не отвечала.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050365.mp3	Если «если» после «после», значит «после» перед «если».	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050366.mp3	Или зуб революций ступился о короны?	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050374.mp3	— Позови мою жену: она этого еще не видала, — приказал брат.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050375.mp3	Да, мистер Броган.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050376.mp3	Благодарю посла Хилаля за его заявление.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050377.mp3	Отмечаем при этом, что использование инновационных возможностей не должно заменять традиционные формы финансирования.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050378.mp3	Это были самые блаженные минуты.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050379.mp3	Он был удивительно мил.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050381.mp3	Это ты… Ты, Женя?	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050382.mp3	Странны отношения людей друг к другу и к животным.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050383.mp3	Кристина	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050384.mp3	Я призывал обе стороны начать прямые переговоры.	1	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050385.mp3	Я велел закладывать.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050386.mp3	Прилагаются бесчисленные усилия, сопряженные с конкретными предложениями и посланиями на самом высоком уровне.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050393.mp3	Маршалловы Острова больше не могут ждать.	0	0	thirties	male			ru	
a2e00ad308b16be3e09fe19a77897d49d3a324027e250afa482b635fc94e13191013937c3f19d134fe56ca9525b91436b806d3051811629deb39ed2aa0b6a1df	common_voice_ru_37050395.mp3	Дизайн этой буквицы нужно будет доработать.	1	0	thirties	male			ru	
d79e38db97ca12114c965e9de0a91b228ba4d1336ee8346e68e3cc1ec023e0ebe50f4afbc540fc49734bd8d36ddd552d081884b5726730fd6e848cb37b4adc76	common_voice_ru_37054200.mp3	Приготовления к отъезду.	0	0			уральский		ru	
d79e38db97ca12114c965e9de0a91b228ba4d1336ee8346e68e3cc1ec023e0ebe50f4afbc540fc49734bd8d36ddd552d081884b5726730fd6e848cb37b4adc76	common_voice_ru_37054201.mp3	Манга — это те же самые комиксы, только японские и с немного специфичной стилистикой.	0	0			уральский		ru	
d79e38db97ca12114c965e9de0a91b228ba4d1336ee8346e68e3cc1ec023e0ebe50f4afbc540fc49734bd8d36ddd552d081884b5726730fd6e848cb37b4adc76	common_voice_ru_37054202.mp3	Что это за странные встречи в саду на рассвете?	0	0			уральский		ru	
d79e38db97ca12114c965e9de0a91b228ba4d1336ee8346e68e3cc1ec023e0ebe50f4afbc540fc49734bd8d36ddd552d081884b5726730fd6e848cb37b4adc76	common_voice_ru_37054203.mp3	Он приблизился к ней с робостью, но опять ее улыбка успокоила его.	0	0			уральский		ru	
1d0af0ec07d733d85035de89181bda7fde74be748f76d4391256c8fb7abb6709868a00b431f857687411e6a8a0085ee4aefb23486823ab7b96a3fc038970d64e	common_voice_ru_37054826.mp3	Следовательно, Вронский имел право презирать Левина и потому был его враг.	0	0					ru	
1d0af0ec07d733d85035de89181bda7fde74be748f76d4391256c8fb7abb6709868a00b431f857687411e6a8a0085ee4aefb23486823ab7b96a3fc038970d64e	common_voice_ru_37054827.mp3	Конференция по разоружению обязана проводить многосторонние переговоры по вопросам разоружения.	0	0					ru	
1d0af0ec07d733d85035de89181bda7fde74be748f76d4391256c8fb7abb6709868a00b431f857687411e6a8a0085ee4aefb23486823ab7b96a3fc038970d64e	common_voice_ru_37054828.mp3	Дано: "На снегу валяется шапка". Вопрос: какой падеж используется в части про снег?	1	0					ru	
1d0af0ec07d733d85035de89181bda7fde74be748f76d4391256c8fb7abb6709868a00b431f857687411e6a8a0085ee4aefb23486823ab7b96a3fc038970d64e	common_voice_ru_37054829.mp3	который	0	0					ru	
1d0af0ec07d733d85035de89181bda7fde74be748f76d4391256c8fb7abb6709868a00b431f857687411e6a8a0085ee4aefb23486823ab7b96a3fc038970d64e	common_voice_ru_37054830.mp3	Княжна Варвара.	0	0					ru	
